sent_index,sent_txt,pos_seq,metaphor_seq,genre
b1g-fragment02_1185,"Formally , a hazard can be defined as : a physical situation with a potential for human injury , damage to property , damage to the environment , or some combination of these ( Health and Safety Executive 1989 : 30 ) .","['ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
ahf-fragment24_552,"Very few know their MP is a Conservative , and hardly anyone that his name is Neville Trotter , defender of a slender 2,500 majority .","['ADV', 'ADJ', 'VERB', 'ADJ', 'PROPN', 'VERB', 'DET', 'PROPN', 'PUNCT', 'CCONJ', 'ADV', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'ADJ', 'NUM', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",news
kbj-fragment17_1494,Do you follow,"['VERB', 'PRON', 'VERB']","[0, 0, 1]",conversation
fet-fragment01_189,"Now the nearest tree is an enormous trunk , struck by lightning and sawed-off .","['ADV', 'DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'PART', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",fiction
kbw-fragment04_2460,You 're talking about last year are n't you ?,"['PRON', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'PRON', 'PUNCT']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",conversation
kbd-fragment07_2280,"Well I mean , January","['INTJ', 'PRON', 'VERB', 'PUNCT', 'PROPN']","[0, 0, 0, 0, 0]",conversation
ac2-fragment06_1542,Klepner will take over the files and ship them back to the States .,"['PROPN', 'VERB', 'VERB', 'PART', 'DET', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'ADV', 'ADP', 'DET', 'PROPN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",fiction
kbj-fragment17_1538,I can not read .,"['PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0]",conversation
c8t-fragment01_143,Mr Dalgliesh is going to be one of the guests .,"['PROPN', 'PROPN', 'VERB', 'VERB', 'PART', 'VERB', 'NUM', 'ADP', 'DET', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
kbp-fragment09_4020,I think that 's about it that price range .,"['PRON', 'VERB', 'DET', 'VERB', 'ADP', 'PRON', 'DET', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 1, 0, 1, 0, 1, 0, 1, 0]",conversation
g0l-fragment01_114,"Now ah , yes we used the Lucy Ring .","['ADV', 'INTJ', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
ac2-fragment06_1397,"He went down the airless corridor to his Boss 's office , said hello to the secretary , and walked into the large oak-panelled room which was as big as the lobby of many a sizeable hotel .","['PRON', 'VERB', 'PART', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'PART', 'NOUN', 'PUNCT', 'VERB', 'INTJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'DET', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'DET', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
ahf-fragment63_1169,"But , like all the best soapbox orators , Major had prepared his repartee in advance .","['CCONJ', 'PUNCT', 'ADP', 'ADJ', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",news
g0l-fragment01_111,"Go on , Dimitri .","['VERB', 'PART', 'PUNCT', 'PROPN', 'PUNCT']","[1, 1, 0, 0, 0]",fiction
kbc-fragment13_5886,I know for investment,"['PRON', 'VERB', 'ADP', 'NOUN']","[0, 0, 1, 0]",conversation
kbd-fragment07_2439,Must have heard about that from Alan .,"['VERB', 'VERB', 'VERB', 'ADP', 'DET', 'ADP', 'PROPN', 'PUNCT']","[0, 0, 0, 1, 1, 1, 0, 0]",conversation
kcu-fragment02_1804,Come over here !,"['VERB', 'PART', 'ADV', 'PUNCT']","[0, 0, 0, 0]",conversation
kbd-fragment07_2697,He 's gon na out with some stick !,"['PRON', 'VERB', 'VERB', 'ADP', 'PART', 'ADP', 'DET', 'NOUN', 'PUNCT']","[0, 0, 1, 1, 1, 1, 0, 1, 0]",conversation
kbc-fragment13_6178,I mean,"['PRON', 'VERB']","[0, 0]",conversation
kcf-fragment14_1320,"The , all these light fittings , I do n't want to change them over .","['DET', 'PUNCT', 'ADJ', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'PART', 'PUNCT']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
kb7-fragment10_2489,And he said well it 's a long time since you had the accident .,"['CCONJ', 'PRON', 'VERB', 'INTJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",conversation
bpa-fragment14_2297,"Satisfied that everything was as it should be , he checked his watch .","['ADJ', 'ADP', 'NOUN', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
ac2-fragment06_1256,What kind of a trip have you had ? she asked instead .,"['ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",fiction
kcv-fragment42_4182,but they just whither very quickly .,"['CCONJ', 'PRON', 'ADV', 'ADV', 'ADV', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 1, 0]",conversation
as6-fragment01_18,"Meanwhile , in many parts of the country , a problem as old as cities themselves tension between cultural groups , between earlier immigrants and newer ones , between black , brown , and white , and ( increasingly ) between large sections of urban youth and the police came to be identified as the key inner-city issue .","['ADV', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PRON', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'CCONJ', 'ADJ', 'PUNCT', 'CCONJ', 'PUNCT', 'ADV', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'VERB', 'PART', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
kbc-fragment13_6277,With only going in last night and,"['ADP', 'ADV', 'VERB', 'ADP', 'ADJ', 'NOUN', 'CCONJ']","[1, 0, 0, 0, 0, 0, 0]",conversation
fpb-fragment01_1192,A businessman has to take risks constantly and win sixty per cent of the time .,"['DET', 'NOUN', 'VERB', 'PART', 'VERB', 'NOUN', 'ADV', 'CCONJ', 'VERB', 'NUM', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
kbw-fragment04_2409,Do you know why ?,"['VERB', 'PRON', 'VERB', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0]",conversation
kbc-fragment13_5966,You know .,"['PRON', 'VERB', 'PUNCT']","[0, 0, 0]",conversation
cb5-fragment02_3291,There 's no telling when they U return .,"['ADV', 'VERB', 'DET', 'ADJ', 'ADV', 'PRON', 'PRON', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
fet-fragment01_227,""" You said you 'd news of Will . ""","['PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PUNCT']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",fiction
ac2-fragment06_1565,You do n't look at all well .,"['PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'ADV', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0]",fiction
bpa-fragment14_2289,There it went again .,"['ADV', 'PRON', 'VERB', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0]",fiction
amm-fragment02_1784,"This is that the dinosaurs , or a close dinosaur relative , included the ancestors of the living birds .","['DET', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
ac2-fragment06_1525,How did Don take it ?,"['ADV', 'VERB', 'PROPN', 'VERB', 'PRON', 'PUNCT']","[0, 0, 0, 1, 0, 0]",fiction
a4d-fragment02_108,"Two years ago , however , the Department of the Environment at last began the listing of post-war buildings in England that were more than 30 years old .","['NUM', 'NOUN', 'ADV', 'PUNCT', 'ADV', 'PUNCT', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN', 'ADP', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADJ', 'VERB', 'ADJ', 'ADP', 'NUM', 'NOUN', 'ADJ', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",news
kcu-fragment02_1495,"No , leave the sound !","['INTJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']","[0, 0, 1, 0, 0, 0]",conversation
kbc-fragment13_6065,Yes I think I did .,"['INTJ', 'PRON', 'VERB', 'PRON', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0]",conversation
kcu-fragment02_1538,and Phil went round there yesterday afternoon .,"['CCONJ', 'PROPN', 'VERB', 'ADV', 'ADV', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 1, 1, 0, 0, 0, 0]",conversation
kbw-fragment42_15082,"I do n't want to again ,","['PRON', 'VERB', 'ADV', 'VERB', 'PART', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0]",conversation
cb5-fragment02_3327,She fell asleep to the sound of music drifting upwards from the drawing-room .,"['PRON', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",fiction
kbp-fragment09_3923,Thank you .,"['VERB', 'PRON', 'PUNCT']","[0, 0, 0]",conversation
ea7-fragment03_803,"Similarly , campaigning in the field imposed an increasing financial burden .","['ADV', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'VERB', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",academic
cdb-fragment02_482,Would they get in touch with him now ?,"['VERB', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'PRON', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
a2d-fragment05_52,"There are encouraging signs , however , that the TV western is struggling back into the saddle .","['ADV', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",news
g0l-fragment01_21,He 's also taken an agent of ours with him .,"['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'ADP', 'PRON', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
kbc-fragment13_5859,He has taken you out .,"['PRON', 'VERB', 'VERB', 'PRON', 'PART', 'PUNCT']","[0, 0, 0, 0, 0, 0]",conversation
fpb-fragment01_1325,"Who else do you owe money , Adam , you stupid bastard ?","['NOUN', 'ADV', 'VERB', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'PRON', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",fiction
a1h-fragment05_97,Thomson 's judgements about music were not always as accurate as his confident expression implied : he invited discussion .,"['PROPN', 'PART', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADV', 'ADJ', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PUNCT']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",news
a1p-fragment03_63,A quick fix clearly becomes unfixed .,"['DET', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADJ', 'PUNCT']","[0, 1, 1, 0, 0, 1, 0]",news
ahf-fragment24_575,It 's women have to go out and deal with it .,"['PRON', 'VERB', 'NOUN', 'VERB', 'PART', 'VERB', 'ADV', 'CCONJ', 'VERB', 'ADP', 'PRON', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",news
kbd-fragment07_2403,"Why do n't you just take a case of it , one of those cases home , one of the empty empty cases ?","['ADV', 'VERB', 'ADV', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'NUM', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT', 'NUM', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
cdb-fragment02_428,"mass-produced camera he had used , but quite a good one .","['VERB', 'NOUN', 'PRON', 'VERB', 'VERB', 'PUNCT', 'CCONJ', 'ADJ', 'DET', 'ADJ', 'NUM', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
kbc-fragment13_6125,And then when you look at it er you can recall then,"['CCONJ', 'ADV', 'ADV', 'PRON', 'VERB', 'ADP', 'PRON', 'INTJ', 'PRON', 'VERB', 'VERB', 'ADV']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",conversation
a2d-fragment05_80,On the other hand you have a whole generation of TV watchers that does n't really know the rules .,"['ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']","[1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",news
kcv-fragment42_4643,Isobel wants to go to Brazil,"['PROPN', 'VERB', 'PART', 'VERB', 'ADP', 'PROPN']","[0, 0, 0, 0, 0, 0]",conversation
kcu-fragment02_2148,With Vicki just having her birthday she 's got all she needs now is n't it ?,"['ADP', 'PROPN', 'ADV', 'VERB', 'PRON', 'NOUN', 'PRON', 'VERB', 'VERB', 'DET', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'PRON', 'PUNCT']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
kbd-fragment07_2490,"Seeing the University Rugby Club I would , I would have eh !","['VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'VERB', 'INTJ', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
a3p-fragment09_197,"Here , in the cool , pretty setting of the dining room that was once Stephen Spender 's , you will be served an exquisite three-course lunch for ÇÎ£9.50 , ÇÎ£6 for children .","['ADV', 'PUNCT', 'ADP', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADV', 'PROPN', 'PROPN', 'PART', 'PUNCT', 'PRON', 'VERB', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'PROPN', 'ADP', 'NOUN', 'PUNCT']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",news
b1g-fragment02_1042,The first of these is in Bangkok and another is to be opened in Latin America .,"['DET', 'ADJ', 'ADP', 'DET', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'DET', 'VERB', 'PART', 'VERB', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
b1g-fragment02_1580,As a last example of the potential role of operations research in GIS and disaster management we are reminded of the logistic problems that faced the Peel Regional Police Force during the Mississauga evacuation mentioned previously ( Scanlon and Padgham 1980 ) .,"['ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'DET', 'PROPN', 'NOUN', 'VERB', 'ADV', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'NUM', 'PUNCT', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",academic
b1g-fragment02_1348,"Reference was made above to so-called CIMAH sites , major hazardous installations for which on-site and off-site emergency plans must be prepared .","['PROPN', 'VERB', 'VERB', 'ADJ', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
kb7-fragment10_2505,Thank you .,"['VERB', 'PRON', 'PUNCT']","[0, 0, 0]",conversation
ccw-fragment03_1578,Yet even the gashes were not so ugly as the expensive boat that had caused them .,"['CCONJ', 'ADV', 'DET', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'VERB', 'PRON', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
kbw-fragment42_14936,What would you like now Tim on there ?,"['NOUN', 'VERB', 'PRON', 'VERB', 'ADV', 'PROPN', 'ADP', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
kbw-fragment17_6131,It 's alright do n't worry about it .,"['PRON', 'VERB', 'INTJ', 'VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'PUNCT']","[0, 0, 0, 0, 0, 1, 1, 0, 0]",conversation
b1g-fragment02_1109,These reports ( Pearce 1990 ; Turner 1990 ) may be taken as informed views from at least the economists in the UK social science community on the social science aspects of global environmental change .,"['DET', 'NOUN', 'PUNCT', 'PROPN', 'NUM', 'PUNCT', 'PROPN', 'NUM', 'PUNCT', 'VERB', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADJ', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
kcf-fragment14_1421,Put your arm in .,"['VERB', 'ADJ', 'NOUN', 'ADP', 'PUNCT']","[0, 0, 0, 0, 0]",conversation
kbd-fragment07_2517,"But , of course , erm for licensing they do n't take that particularly into consideration up there .","['CCONJ', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'ADV', 'ADP', 'NOUN', 'ADV', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",conversation
ew1-fragment01_69,The basis of recovery was then Law 's fighting capacities as leader .,"['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'PROPN', 'PART', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",academic
amm-fragment02_1639,"The trilobite eye was of a compound type , and each lens was made up of a calcite crystal .","['DET', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'VERB', 'VERB', 'PART', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",academic
a39-fragment01_4,They are mixing Islamic art from the Middle East with Indian and South-East Asian .,"['PRON', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",news
ab9-fragment03_875,If Jamie had n't let the dog off the lead she could have been there much longer .,"['ADP', 'PROPN', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'VERB', 'ADV', 'ADV', 'ADJ', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
kbd-fragment07_2672,"No , well I do n't know , he might be .","['INTJ', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
bpa-fragment14_2138,The more time to see it approach .,"['DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'PRON', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0]",fiction
kb7-fragment10_2310,"Even so , no room to swing a cat .","['ADV', 'ADV', 'PUNCT', 'DET', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",conversation
g0l-fragment01_359,They all died when I was nine .,"['PRON', 'DET', 'VERB', 'ADV', 'PRON', 'VERB', 'NUM', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0]",fiction
kcu-fragment02_1672,"Well mum , mum got me this when","['INTJ', 'ADJ', 'PUNCT', 'ADJ', 'VERB', 'PRON', 'DET', 'ADV']","[0, 0, 0, 0, 0, 0, 0, 0]",conversation
bpa-fragment14_2082,Might help to draw it .,"['VERB', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT']","[0, 0, 0, 1, 0, 0]",fiction
cb5-fragment02_3395,Someone will hear you .,"['NOUN', 'VERB', 'VERB', 'PRON', 'PUNCT']","[0, 0, 0, 0, 0]",fiction
alp-fragment01_69,"Instead , it is concerned with the establishment of rules .","['ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]",academic
kcu-fragment02_1705,They 're getting slower !,"['PRON', 'VERB', 'VERB', 'ADJ', 'PUNCT']","[0, 0, 0, 0, 0]",conversation
ac2-fragment06_1464,"There 'll be a direct link between Detroit and the line managers in each country , with Detroit calling the shots .","['ADV', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",fiction
