sent_index,sent_txt,pos_seq,metaphor_seq,genre,sent_txt_tokenized,sent_bert_tokens,sent_txt_tokenized_bert,BIO_seq,split
academic_09_v.4.txt_0010,因为只有当上述矛盾被研究者所认识、把握，形成科学问题，作为科学认识活动的目标提出时，才能促使人们进行探求，才能推动科学认识的发生和发展。,"['c', 'c', 'p', 'b', 'an', 'p', 'n', 'u', 'v', 'w', 'v', 'w', 'v', 'n', 'n', 'w', 'v', 'n', 'n', 'n', 'u', 'n', 'v', 'ng', 'w', 'v', 'v', 'n', 'v', 'v', 'w', 'v', 'v', 'n', 'n', 'u', 'vn', 'c', 'vn', 'ew']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",Academic,"['因为', '只有', '当', '上述', '矛盾', '被', '研究者', '所', '认识', '、', '把握', '，', '形成', '科学', '问题', '，', '作为', '科学', '认识', '活动', '的', '目标', '提出', '时', '，', '才能', '促使', '人们', '进行', '探求', '，', '才能', '推动', '科学', '认识', '的', '发生', '和', '发展', '。']","['因', '为', '只', '有', '当', '上', '述', '矛', '盾', '被', '研', '究', '者', '所', '认', '识', '、', '把', '握', '，', '形', '成', '科', '学', '问', '题', '，', '作', '为', '科', '学', '认', '识', '活', '动', '的', '目', '标', '提', '出', '时', '，', '才', '能', '促', '使', '人', '们', '进', '行', '探', '求', '，', '才', '能', '推', '动', '科', '学', '认', '识', '的', '发', '生', '和', '发', '展', '。']","[['因', '为'], ['只', '有'], ['当'], ['上', '述'], ['矛', '盾'], ['被'], ['研', '究', '者'], ['所'], ['认', '识'], ['、'], ['把', '握'], ['，'], ['形', '成'], ['科', '学'], ['问', '题'], ['，'], ['作', '为'], ['科', '学'], ['认', '识'], ['活', '动'], ['的'], ['目', '标'], ['提', '出'], ['时'], ['，'], ['才', '能'], ['促', '使'], ['人', '们'], ['进', '行'], ['探', '求'], ['，'], ['才', '能'], ['推', '动'], ['科', '学'], ['认', '识'], ['的'], ['发', '生'], ['和'], ['发', '展'], ['。']]","[['O', 'O'], ['O', 'O'], ['B'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O', 'O'], ['O'], ['O', 'O'], ['O'], ['B', 'I'], ['O'], ['B', 'I'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['B', 'I'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['B', 'I'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['B', 'I'], ['O']]",train
fiction_09_v.4.txt_0088,明知一哭便会令他如愿得偿、洋洋自得的成为胜利者，一个从容不迫的笑容却可以使局势一百八十度扭转。,"['v', 'm', 'v', 'd', 'v', 'v', 'r', 'i', 'w', 'i', 'u', 'v', 'n', 'w', 'm', 'i', 'u', 'n', 'd', 'v', 'v', 'n', 'm', 'q', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",Fiction,"['明知', '一', '哭', '便', '会', '令', '他', '如愿得偿', '、', '洋洋自得', '的', '成为', '胜利者', '，', '一个', '从容不迫', '的', '笑容', '却', '可以', '使', '局势', '一百八十', '度', '扭转', '。']","['明', '知', '一', '哭', '便', '会', '令', '他', '如', '愿', '得', '偿', '、', '洋', '洋', '自', '得', '的', '成', '为', '胜', '利', '者', '，', '一', '个', '从', '容', '不', '迫', '的', '笑', '容', '却', '可', '以', '使', '局', '势', '一', '百', '八', '十', '度', '扭', '转', '。']","[['明', '知'], ['一'], ['哭'], ['便'], ['会'], ['令'], ['他'], ['如', '愿', '得', '偿'], ['、'], ['洋', '洋', '自', '得'], ['的'], ['成', '为'], ['胜', '利', '者'], ['，'], ['一', '个'], ['从', '容', '不', '迫'], ['的'], ['笑', '容'], ['却'], ['可', '以'], ['使'], ['局', '势'], ['一', '百', '八', '十'], ['度'], ['扭', '转'], ['。']]","[['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O', 'O', 'O'], ['O'], ['O', 'O', 'O', 'O'], ['O'], ['O', 'O'], ['B', 'I', 'I'], ['O'], ['B', 'I'], ['O', 'O', 'O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['B', 'I', 'I', 'I'], ['B'], ['B', 'I'], ['O']]",train
news_09_v.4.txt_0049,这天上午，李景春老汉听说老王要去孙家炉上技术课，喜出望外，他一边告诉四邻，一边做育秧准备，还特地派老伴到必经路口当＂了望哨＂。,"['r', 't', 'w', 'nr', 'nr', 'n', 'v', 'nr', 'v', 'v', 'nr', 'nr', 'v', 'n', 'w', 'i', 'w', 'r', 'd', 'v', 'n', 'w', 'd', 'v', 'vn', 'vn', 'w', 'd', 'd', 'v', 'n', 'v', 'vn', 'n', 'v', 'w', 'vn', 'ng', 'w', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",News,"['这天', '上午', '，', '李', '景春', '老汉', '听说', '老王', '要', '去', '孙', '家炉', '上', '技术课', '，', '喜出望外', '，', '他', '一边', '告诉', '四邻', '，', '一边', '做', '育秧', '准备', '，', '还', '特地', '派', '老伴', '到', '必经', '路口', '当', '＂', '了望', '哨', '＂', '。']","['这', '天', '上', '午', '，', '李', '景', '春', '老', '汉', '听', '说', '老', '王', '要', '去', '孙', '家', '炉', '上', '技', '术', '课', '，', '喜', '出', '望', '外', '，', '他', '一', '边', '告', '诉', '四', '邻', '，', '一', '边', '做', '育', '秧', '准', '备', '，', '还', '特', '地', '派', '老', '伴', '到', '必', '经', '路', '口', '当', '＂', '了', '望', '哨', '＂', '。']","[['这', '天'], ['上', '午'], ['，'], ['李'], ['景', '春'], ['老', '汉'], ['听', '说'], ['老', '王'], ['要'], ['去'], ['孙'], ['家', '炉'], ['上'], ['技', '术', '课'], ['，'], ['喜', '出', '望', '外'], ['，'], ['他'], ['一', '边'], ['告', '诉'], ['四', '邻'], ['，'], ['一', '边'], ['做'], ['育', '秧'], ['准', '备'], ['，'], ['还'], ['特', '地'], ['派'], ['老', '伴'], ['到'], ['必', '经'], ['路', '口'], ['当'], ['＂'], ['了', '望'], ['哨'], ['＂'], ['。']]","[['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['B'], ['O', 'O', 'O'], ['O'], ['O', 'O', 'O', 'O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['B'], ['O', 'O'], ['B', 'I'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['B', 'I'], ['B'], ['O'], ['O']]",train
fiction_15_v.4.txt_0094,＂嗯。＂,"['w', 'e', 'ew', 'w']","[0, 0, 0, 0]",Fiction,"['＂', '嗯', '。', '＂']","['＂', '嗯', '。', '＂']","[['＂'], ['嗯'], ['。'], ['＂']]","[['O'], ['O'], ['O'], ['O']]",train
news_20_v.4.txt_0027,我的任务就是多拉快跑，所以每天都抢先出发。＂,"['r', 'u', 'n', 'v', 'ad', 'v', 'd', 'v', 'w', 'c', 'r', 'd', 'vd', 'v', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['我', '的', '任务', '就是', '多', '拉', '快', '跑', '，', '所以', '每天', '都', '抢先', '出发', '。', '＂']","['我', '的', '任', '务', '就', '是', '多', '拉', '快', '跑', '，', '所', '以', '每', '天', '都', '抢', '先', '出', '发', '。', '＂']","[['我'], ['的'], ['任', '务'], ['就', '是'], ['多'], ['拉'], ['快'], ['跑'], ['，'], ['所', '以'], ['每', '天'], ['都'], ['抢', '先'], ['出', '发'], ['。'], ['＂']]","[['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O']]",train
academic_10_v.4.txt_0006,口语表达的根本目的，在于使听者感知和理解讲说者所表达的思想内容，实现其社会交际的作用。,"['n', 'vn', 'u', 'a', 'n', 'w', 'v', 'v', 'n', 'v', 'c', 'v', 'v', 'k', 'u', 'v', 'u', 'n', 'n', 'w', 'v', 'r', 'n', 'vn', 'u', 'n', 'ew']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['口语', '表达', '的', '根本', '目的', '，', '在于', '使', '听者', '感知', '和', '理解', '讲说', '者', '所', '表达', '的', '思想', '内容', '，', '实现', '其', '社会', '交际', '的', '作用', '。']","['口', '语', '表', '达', '的', '根', '本', '目', '的', '，', '在', '于', '使', '听', '者', '感', '知', '和', '理', '解', '讲', '说', '者', '所', '表', '达', '的', '思', '想', '内', '容', '，', '实', '现', '其', '社', '会', '交', '际', '的', '作', '用', '。']","[['口', '语'], ['表', '达'], ['的'], ['根', '本'], ['目', '的'], ['，'], ['在', '于'], ['使'], ['听', '者'], ['感', '知'], ['和'], ['理', '解'], ['讲', '说'], ['者'], ['所'], ['表', '达'], ['的'], ['思', '想'], ['内', '容'], ['，'], ['实', '现'], ['其'], ['社', '会'], ['交', '际'], ['的'], ['作', '用'], ['。']]","[['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['B', 'I'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O']]",train
fiction_13_v.4.txt_0043,我说：＂可以。,"['r', 'v', 'w', 'w', 'v', 'ew']","[0, 0, 0, 0, 0, 0]",Fiction,"['我', '说', '：', '＂', '可以', '。']","['我', '说', '：', '＂', '可', '以', '。']","[['我'], ['说'], ['：'], ['＂'], ['可', '以'], ['。']]","[['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O']]",train
fiction_14_v.4.txt_0086,一刹那，浪花和泡沫滑滋滋没过了我的脚腕。,"['t', 'w', 'n', 'c', 'n', 'a', 'zg', 'v', 'v', 'u', 'r', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['一刹那', '，', '浪花', '和', '泡沫', '滑', '滋滋', '没', '过', '了', '我', '的', '脚腕', '。']","['一', '刹', '那', '，', '浪', '花', '和', '泡', '沫', '滑', '滋', '滋', '没', '过', '了', '我', '的', '脚', '腕', '。']","[['一', '刹', '那'], ['，'], ['浪', '花'], ['和'], ['泡', '沫'], ['滑'], ['滋', '滋'], ['没'], ['过'], ['了'], ['我'], ['的'], ['脚', '腕'], ['。']]","[['O', 'O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O']]",train
fiction_14_v.4.txt_0112,他们给我的第一个印象是些矮小而古怪的家伙，身穿完全相同的灰色袍子。,"['r', 'p', 'r', 'u', 'm', 'q', 'n', 'v', 'q', 'a', 'c', 'a', 'u', 'n', 'w', 'v', 'ad', 'a', 'u', 'n', 'n', 'ew']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['他们', '给', '我', '的', '第一', '个', '印象', '是', '些', '矮小', '而', '古怪', '的', '家伙', '，', '身穿', '完全', '相同', '的', '灰色', '袍子', '。']","['他', '们', '给', '我', '的', '第', '一', '个', '印', '象', '是', '些', '矮', '小', '而', '古', '怪', '的', '家', '伙', '，', '身', '穿', '完', '全', '相', '同', '的', '灰', '色', '袍', '子', '。']","[['他', '们'], ['给'], ['我'], ['的'], ['第', '一'], ['个'], ['印', '象'], ['是'], ['些'], ['矮', '小'], ['而'], ['古', '怪'], ['的'], ['家', '伙'], ['，'], ['身', '穿'], ['完', '全'], ['相', '同'], ['的'], ['灰', '色'], ['袍', '子'], ['。']]","[['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['B'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O']]",train
fiction_10_v.4.txt_0006,一路上没遇上任何波折，天刚蒙蒙亮，脉旺嘴就到了。,"['n', 'f', 'd', 'v', 'r', 'n', 'w', 'n', 'd', 'v', 'w', 'ns', 'd', 'v', 'u', 'ew']","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['一路', '上', '没', '遇上', '任何', '波折', '，', '天', '刚', '蒙蒙亮', '，', '脉旺嘴', '就', '到', '了', '。']","['一', '路', '上', '没', '遇', '上', '任', '何', '波', '折', '，', '天', '刚', '蒙', '蒙', '亮', '，', '脉', '旺', '嘴', '就', '到', '了', '。']","[['一', '路'], ['上'], ['没'], ['遇', '上'], ['任', '何'], ['波', '折'], ['，'], ['天'], ['刚'], ['蒙', '蒙', '亮'], ['，'], ['脉', '旺', '嘴'], ['就'], ['到'], ['了'], ['。']]","[['B', 'I'], ['B'], ['O'], ['B', 'I'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O', 'O'], ['O'], ['O', 'O', 'O'], ['O'], ['O'], ['O'], ['O']]",train
news_12_v.4.txt_0029,那伙人中的一个问高个子，高个子神气地点了点头，然后跟上那保安员，递给他一根外国香烟。,"['r', 'q', 'n', 'f', 'u', 'm', 'v', 'n', 'w', 'n', 'a', 'u', 'v', 'u', 'v', 'w', 'c', 'v', 'r', 'n', 'w', 'v', 'r', 'm', 'q', 'n', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['那', '伙', '人', '中', '的', '一个', '问', '高个子', '，', '高个子', '神气', '地', '点', '了', '点头', '，', '然后', '跟上', '那', '保安员', '，', '递给', '他', '一', '根', '外国', '香烟', '。']","['那', '伙', '人', '中', '的', '一', '个', '问', '高', '个', '子', '，', '高', '个', '子', '神', '气', '地', '点', '了', '点', '头', '，', '然', '后', '跟', '上', '那', '保', '安', '员', '，', '递', '给', '他', '一', '根', '外', '国', '香', '烟', '。']","[['那'], ['伙'], ['人'], ['中'], ['的'], ['一', '个'], ['问'], ['高', '个', '子'], ['，'], ['高', '个', '子'], ['神', '气'], ['地'], ['点'], ['了'], ['点', '头'], ['，'], ['然', '后'], ['跟', '上'], ['那'], ['保', '安', '员'], ['，'], ['递', '给'], ['他'], ['一'], ['根'], ['外', '国'], ['香', '烟'], ['。']]","[['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O', 'O'], ['O'], ['O', 'O', 'O'], ['O', 'O'], ['O'], ['B'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O']]",train
academic_26_v.4.txt_0009,研究者发现，某种特定的语言，维护和凝结着相应的文化价值体系。,"['n', 'v', 'w', 'r', 'b', 'u', 'n', 'w', 'v', 'c', 'v', 'u', 'v', 'u', 'n', 'n', 'n', 'ew']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",Academic,"['研究者', '发现', '，', '某种', '特定', '的', '语言', '，', '维护', '和', '凝结', '着', '相应', '的', '文化', '价值', '体系', '。']","['研', '究', '者', '发', '现', '，', '某', '种', '特', '定', '的', '语', '言', '，', '维', '护', '和', '凝', '结', '着', '相', '应', '的', '文', '化', '价', '值', '体', '系', '。']","[['研', '究', '者'], ['发', '现'], ['，'], ['某', '种'], ['特', '定'], ['的'], ['语', '言'], ['，'], ['维', '护'], ['和'], ['凝', '结'], ['着'], ['相', '应'], ['的'], ['文', '化'], ['价', '值'], ['体', '系'], ['。']]","[['O', 'O', 'O'], ['B', 'I'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['B', 'I'], ['O'], ['B', 'I'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['B', 'I'], ['O', 'O'], ['O']]",train
news_10_v.4.txt_0076,前年毕业于西安电子科技大学的小龙最近就被升任维修部的经理。,"['t', 'v', 'p', 'ns', 'n', 'n', 'n', 'u', 'nr', 't', 'd', 'p', 'v', 'vn', 'n', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['前年', '毕业', '于', '西安', '电子', '科技', '大学', '的', '小龙', '最近', '就', '被', '升任', '维修', '部', '的', '经理', '。']","['前', '年', '毕', '业', '于', '西', '安', '电', '子', '科', '技', '大', '学', '的', '小', '龙', '最', '近', '就', '被', '升', '任', '维', '修', '部', '的', '经', '理', '。']","[['前', '年'], ['毕', '业'], ['于'], ['西', '安'], ['电', '子'], ['科', '技'], ['大', '学'], ['的'], ['小', '龙'], ['最', '近'], ['就'], ['被'], ['升', '任'], ['维', '修'], ['部'], ['的'], ['经', '理'], ['。']]","[['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O']]",train
news_10_v.4.txt_0082,大学生营业员本身的看法则显得潇洒多了。,"['n', 'n', 'r', 'u', 'n', 'd', 'v', 'a', 'a', 'y', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['大学生', '营业员', '本身', '的', '看法', '则', '显得', '潇洒', '多', '了', '。']","['大', '学', '生', '营', '业', '员', '本', '身', '的', '看', '法', '则', '显', '得', '潇', '洒', '多', '了', '。']","[['大', '学', '生'], ['营', '业', '员'], ['本', '身'], ['的'], ['看', '法'], ['则'], ['显', '得'], ['潇', '洒'], ['多'], ['了'], ['。']]","[['O', 'O', 'O'], ['O', 'O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O']]",train
news_22_v.4.txt_0042,一些单位也来书市＂图＂个便宜。,"['m', 'n', 'd', 'v', 'n', 'w', 'v', 'w', 'q', 'an', 'ew']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['一些', '单位', '也', '来', '书市', '＂', '图', '＂', '个', '便宜', '。']","['一', '些', '单', '位', '也', '来', '书', '市', '＂', '图', '＂', '个', '便', '宜', '。']","[['一', '些'], ['单', '位'], ['也'], ['来'], ['书', '市'], ['＂'], ['图'], ['＂'], ['个'], ['便', '宜'], ['。']]","[['O', 'O'], ['B', 'I'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O']]",train
news_22_v.4.txt_0024,北京市新闻出版局和共青团北京市委联合举办的＂北京９１特价书市＂这天开市。,"['ns', 'n', 'n', 'c', 'n', 'ns', 'n', 'vd', 'v', 'u', 'w', 'ns', 'm', 'n', 'n', 'w', 'r', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['北京市', '新闻', '出版局', '和', '共青团', '北京', '市委', '联合', '举办', '的', '＂', '北京', '９１', '特价', '书市', '＂', '这天', '开市', '。']","['北', '京', '市', '新', '闻', '出', '版', '局', '和', '共', '青', '团', '北', '京', '市', '委', '联', '合', '举', '办', '的', '＂', '北', '京', '９', '##１', '特', '价', '书', '市', '＂', '这', '天', '开', '市', '。']","[['北', '京', '市'], ['新', '闻'], ['出', '版', '局'], ['和'], ['共', '青', '团'], ['北', '京'], ['市', '委'], ['联', '合'], ['举', '办'], ['的'], ['＂'], ['北', '京'], ['９', '##１'], ['特', '价'], ['书', '市'], ['＂'], ['这', '天'], ['开', '市'], ['。']]","[['O', 'O', 'O'], ['O', 'O'], ['O', 'O', 'O'], ['O'], ['O', 'O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O']]",train
fiction_08_v.4.txt_0057,于是他就走到角落里，搬了一把椅子在暗处坐了下来。,"['c', 'r', 'd', 'v', 'v', 'n', 'f', 'w', 'v', 'u', 'm', 'q', 'n', 'p', 'n', 'v', 'u', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['于是', '他', '就', '走', '到', '角落', '里', '，', '搬', '了', '一', '把', '椅子', '在', '暗处', '坐', '了', '下来', '。']","['于', '是', '他', '就', '走', '到', '角', '落', '里', '，', '搬', '了', '一', '把', '椅', '子', '在', '暗', '处', '坐', '了', '下', '来', '。']","[['于', '是'], ['他'], ['就'], ['走'], ['到'], ['角', '落'], ['里'], ['，'], ['搬'], ['了'], ['一'], ['把'], ['椅', '子'], ['在'], ['暗', '处'], ['坐'], ['了'], ['下', '来'], ['。']]","[['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O']]",train
news_14_v.4.txt_0060,我们问＂对学习有影响吗？＂,"['r', 'v', 'w', 'p', 'v', 'v', 'v', 'y', 'ew', 'w']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",News,"['我们', '问', '＂', '对', '学习', '有', '影响', '吗', '？', '＂']","['我', '们', '问', '＂', '对', '学', '习', '有', '影', '响', '吗', '？', '＂']","[['我', '们'], ['问'], ['＂'], ['对'], ['学', '习'], ['有'], ['影', '响'], ['吗'], ['？'], ['＂']]","[['O', 'O'], ['O'], ['O'], ['B'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O']]",train
fiction_13_v.4.txt_0024,俗话讲，冤家宜解不宜结是不是？＂,"['n', 'v', 'w', 'n', 'v', 'v', 'v', 'v', 'v', 'ew', 'w']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",Fiction,"['俗话', '讲', '，', '冤家', '宜', '解', '不宜', '结', '是不是', '？', '＂']","['俗', '话', '讲', '，', '冤', '家', '宜', '解', '不', '宜', '结', '是', '不', '是', '？', '＂']","[['俗', '话'], ['讲'], ['，'], ['冤', '家'], ['宜'], ['解'], ['不', '宜'], ['结'], ['是', '不', '是'], ['？'], ['＂']]","[['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['B'], ['O', 'O'], ['B'], ['O', 'O', 'O'], ['O'], ['O']]",train
academic_23_v.4.txt_0094,比如社会心理学强调舆论的心理特征，认为＂舆论是......用富于情绪色彩的语言发表的态度、意见及其相伴随的意象与思想所构成的，显示出一种在心理上有制约作用的共同意见。＂,"['v', 'n', 'v', 'n', 'u', 'n', 'n', 'w', 'v', 'w', 'n', 'v', 'w', 'w', 'p', 'v', 'n', 'n', 'u', 'n', 'v', 'u', 'n', 'w', 'n', 'c', 'd', 'v', 'u', 'n', 'c', 'n', 'u', 'v', 'u', 'w', 'v', 'v', 'm', 'q', 'p', 'n', 'f', 'v', 'vn', 'n', 'u', 'b', 'n', 'ew', 'w']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['比如', '社会心理学', '强调', '舆论', '的', '心理', '特征', '，', '认为', '＂', '舆论', '是', '...', '...', '用', '富于', '情绪', '色彩', '的', '语言', '发表', '的', '态度', '、', '意见', '及其', '相', '伴随', '的', '意象', '与', '思想', '所', '构成', '的', '，', '显示', '出', '一', '种', '在', '心理', '上', '有', '制约', '作用', '的', '共同', '意见', '。', '＂']","['比', '如', '社', '会', '心', '理', '学', '强', '调', '舆', '论', '的', '心', '理', '特', '征', '，', '认', '为', '＂', '舆', '论', '是', '.', '.', '.', '.', '.', '.', '用', '富', '于', '情', '绪', '色', '彩', '的', '语', '言', '发', '表', '的', '态', '度', '、', '意', '见', '及', '其', '相', '伴', '随', '的', '意', '象', '与', '思', '想', '所', '构', '成', '的', '，', '显', '示', '出', '一', '种', '在', '心', '理', '上', '有', '制', '约', '作', '用', '的', '共', '同', '意', '见', '。', '＂']","[['比', '如'], ['社', '会', '心', '理', '学'], ['强', '调'], ['舆', '论'], ['的'], ['心', '理'], ['特', '征'], ['，'], ['认', '为'], ['＂'], ['舆', '论'], ['是'], ['.', '.', '.'], ['.', '.', '.'], ['用'], ['富', '于'], ['情', '绪'], ['色', '彩'], ['的'], ['语', '言'], ['发', '表'], ['的'], ['态', '度'], ['、'], ['意', '见'], ['及', '其'], ['相'], ['伴', '随'], ['的'], ['意', '象'], ['与'], ['思', '想'], ['所'], ['构', '成'], ['的'], ['，'], ['显', '示'], ['出'], ['一'], ['种'], ['在'], ['心', '理'], ['上'], ['有'], ['制', '约'], ['作', '用'], ['的'], ['共', '同'], ['意', '见'], ['。'], ['＂']]","[['O', 'O'], ['O', 'O', 'O', 'O', 'O'], ['B', 'I'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['B', 'I'], ['O'], ['O', 'O'], ['O'], ['O', 'O', 'O'], ['O', 'O', 'O'], ['B'], ['O', 'O'], ['O', 'O'], ['B', 'I'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['B', 'I'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['B', 'I'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['B', 'I'], ['O'], ['O'], ['B', 'I'], ['B'], ['O'], ['O'], ['B'], ['O', 'O'], ['B'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O']]",train
