sent_index,sent_txt,pos_seq,metaphor_seq,genre,sent_txt_tokenized
news_09_v.4.txt_0056,老王推车出门，走不上三五步就又被人围上，那些赶集和走亲回来的农民都缠着老王，就一些种稻技术问个没完。,"['nr', 'v', 'n', 'v', 'w', 'v', 'd', 'v', 'm', 'm', 'q', 'd', 'd', 'p', 'n', 'v', 'v', 'w', 'r', 'v', 'c', 'v', 'n', 'v', 'u', 'n', 'd', 'v', 'u', 'nr', 'w', 'p', 'm', 'v', 'ng', 'n', 'v', 'q', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['老王', '推', '车', '出门', '，', '走', '不', '上', '三', '五', '步', '就', '又', '被', '人', '围', '上', '，', '那些', '赶集', '和', '走', '亲', '回来', '的', '农民', '都', '缠', '着', '老王', '，', '就', '一些', '种', '稻', '技术', '问', '个', '没完', '。']"
news_09_v.4.txt_0057,直到挑灯时分，疲惫不堪的老王才在乡亲们的簇拥下，好不容易出了刘庄子。,"['v', 'v', 'n', 'w', 'l', 'u', 'nr', 'd', 'p', 'n', 'k', 'u', 'vn', 'f', 'w', 'l', 'v', 'u', 'ns', 'ew']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",News,"['直到', '挑灯', '时分', '，', '疲惫不堪', '的', '老王', '才', '在', '乡亲', '们', '的', '簇拥', '下', '，', '好不容易', '出', '了', '刘庄子', '。']"
news_10_v.4.txt_0060,２３岁的李庆文６年前考入清华大学时，做梦也没想到毕业后去站柜台。,"['m', 'q', 'u', 'nr', 'nr', 'm', 'q', 'f', 'v', 'nt', 'ng', 'w', 'v', 'd', 'd', 'v', 'v', 'f', 'v', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",News,"['２３', '岁', '的', '李', '庆文', '６', '年', '前', '考入', '清华大学', '时', '，', '做梦', '也', '没', '想到', '毕业', '后', '去', '站柜台', '。']"
news_10_v.4.txt_0061,现在，他脱下皮鞋，穿着袜子站在南宁广西电子商场里那用红绒布铺成的彩电展示台上，面对数十台同时闪烁着图像的彩电，一边熟练地调试机子，一边大声地向顾客介绍机子的性能。,"['t', 'w', 'r', 'v', 'v', 'n', 'w', 'v', 'u', 'n', 'v', 'p', 'ns', 'ns', 'n', 'n', 'f', 'r', 'p', 'a', 'n', 'v', 'v', 'u', 'n', 'vn', 'n', 'f', 'w', 'v', 'm', 'q', 'vd', 'v', 'u', 'n', 'u', 'n', 'w', 'd', 'a', 'u', 'v', 'n', 'w', 'd', 'd', 'u', 'p', 'n', 'v', 'n', 'u', 'n', 'ew']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",News,"['现在', '，', '他', '脱', '下', '皮鞋', '，', '穿', '着', '袜子', '站', '在', '南宁', '广西', '电子', '商场', '里', '那', '用', '红', '绒布', '铺', '成', '的', '彩电', '展示', '台', '上', '，', '面对', '数十', '台', '同时', '闪烁', '着', '图像', '的', '彩电', '，', '一边', '熟练', '地', '调试', '机子', '，', '一边', '大声', '地', '向', '顾客', '介绍', '机子', '的', '性能', '。']"
news_10_v.4.txt_0062,仅一上午，他这儿就有１０多台大彩电被顾客高高兴兴地抱走了。,"['d', 'm', 't', 'w', 'r', 'r', 'd', 'v', 'm', 'm', 'q', 'a', 'n', 'p', 'n', 'z', 'u', 'v', 'v', 'u', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",News,"['仅', '一', '上午', '，', '他', '这儿', '就', '有', '１０', '多', '台', '大', '彩电', '被', '顾客', '高高兴兴', '地', '抱', '走', '了', '。']"
news_10_v.4.txt_0063,广西电子公司的屈书记１月１３日对正在现场采访的记者说：＂像小李这样的大学生营业员，我们商场里共有２２名，占营业员的近１／３。,"['ns', 'n', 'n', 'u', 'nr', 'n', 't', 't', 'p', 'u', 's', 'v', 'u', 'n', 'v', 'w', 'w', 'v', 'nr', 'r', 'u', 'n', 'n', 'w', 'r', 'n', 'f', 'd', 'v', 'm', 'q', 'w', 'v', 'n', 'u', 'd', 'm', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",News,"['广西', '电子', '公司', '的', '屈', '书记', '１月', '１３日', '对', '正在', '现场', '采访', '的', '记者', '说', '：', '＂', '像', '小李', '这样', '的', '大学生', '营业员', '，', '我们', '商场', '里', '共', '有', '２２', '名', '，', '占', '营业员', '的', '近', '１／３', '。']"
news_10_v.4.txt_0064,他们可不是下放一年的'临时工'，而是正式工作的国家干部。＂,"['r', 'd', 'd', 'v', 'v', 'm', 'q', 'u', 'w', 'n', 'w', 'w', 'c', 'ad', 'v', 'u', 'n', 'n', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['他们', '可', '不', '是', '下放', '一', '年', '的', ""'"", '临时工', ""'"", '，', '而是', '正式', '工作', '的', '国家', '干部', '。', '＂']"
news_10_v.4.txt_0065,记者发现这些在柜台里异常活跃的大学生营业员有３个突出特点：一是技术强，二是观念新，三是热情高。,"['n', 'v', 'r', 'p', 'n', 'f', 'd', 'a', 'u', 'n', 'n', 'v', 'm', 'q', 'a', 'n', 'w', 'm', 'v', 'n', 'a', 'w', 'm', 'v', 'n', 'a', 'w', 'm', 'v', 'n', 'a', 'ew']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",News,"['记者', '发现', '这些', '在', '柜台', '里', '异常', '活跃', '的', '大学生', '营业员', '有', '３', '个', '突出', '特点', '：', '一', '是', '技术', '强', '，', '二', '是', '观念', '新', '，', '三', '是', '热情', '高', '。']"
news_10_v.4.txt_0066,顾客对他们尤为赞赏。,"['n', 'p', 'r', 'd', 'v', 'ew']","[0, 0, 0, 0, 0, 0]",News,"['顾客', '对', '他们', '尤为', '赞赏', '。']"
news_10_v.4.txt_0067,在电脑部，毕业于名牌大学的小赵和小何正在操作＂浪潮＂计算机。,"['p', 'n', 'n', 'w', 'v', 'p', 'n', 'n', 'u', 'nr', 'c', 'nr', 'u', 'v', 'w', 'nz', 'w', 'n', 'ew']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['在', '电脑', '部', '，', '毕业', '于', '名牌', '大学', '的', '小赵', '和', '小何', '正在', '操作', '＂', '浪潮', '＂', '计算机', '。']"
news_10_v.4.txt_0068,他们把记者的证件输入电脑，屏幕上立即显示出记者本人的资料和＂尊容＂。,"['r', 'p', 'n', 'u', 'n', 'v', 'n', 'w', 'n', 'f', 'd', 'v', 'v', 'n', 'r', 'u', 'n', 'c', 'w', 'n', 'w', 'ew']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",News,"['他们', '把', '记者', '的', '证件', '输入', '电脑', '，', '屏幕', '上', '立即', '显示', '出', '记者', '本人', '的', '资料', '和', '＂', '尊容', '＂', '。']"
news_10_v.4.txt_0069,在场的顾客纷纷提出问题，他们都对答如流。,"['v', 'u', 'n', 'd', 'v', 'n', 'w', 'r', 'd', 'i', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['在场', '的', '顾客', '纷纷', '提出', '问题', '，', '他们', '都', '对答如流', '。']"
news_10_v.4.txt_0070,在音响部，一位女大学生营业员打开电视录像的卡拉ＯＫ机，手持话筒，一展歌喉，真没想到，一曲唱罢，引来不少顾客。,"['p', 'n', 'n', 'w', 'm', 'q', 'b', 'n', 'n', 'v', 'n', 'n', 'u', 'n', 'w', 'v', 'n', 'w', 'm', 'vg', 'n', 'w', 'd', 'd', 'v', 'w', 'm', 'q', 'v', 'v', 'w', 'v', 'm', 'n', 'ew']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['在', '音响', '部', '，', '一', '位', '女', '大学生', '营业员', '打开', '电视', '录像', '的', '卡拉ＯＫ机', '，', '手持', '话筒', '，', '一', '展', '歌喉', '，', '真', '没', '想到', '，', '一', '曲', '唱', '罢', '，', '引来', '不少', '顾客', '。']"
news_10_v.4.txt_0071,嘿，这招真绝！,"['e', 'w', 'r', 'n', 'd', 'a', 'ew']","[0, 0, 1, 1, 0, 1, 0]",News,"['嘿', '，', '这', '招', '真', '绝', '！']"
news_10_v.4.txt_0072,大学生营业员的出现，不但改变了过去售货员卖电器产品＂一问三不知＂的状况，而且在卖高科技产品时更显示出他们的极强优势。,"['n', 'n', 'u', 'vn', 'w', 'c', 'v', 'u', 't', 'n', 'v', 'n', 'n', 'w', 'm', 'v', 'm', 'v', 'w', 'u', 'n', 'w', 'c', 'p', 'v', 'a', 'n', 'n', 'ng', 'd', 'v', 'v', 'r', 'u', 'd', 'a', 'n', 'ew']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",News,"['大学生', '营业员', '的', '出现', '，', '不但', '改变', '了', '过去', '售货员', '卖', '电器', '产品', '＂', '一', '问', '三', '不知', '＂', '的', '状况', '，', '而且', '在', '卖', '高', '科技', '产品', '时', '更', '显示', '出', '他们', '的', '极', '强', '优势', '。']"
news_10_v.4.txt_0073,９名大学生营业员新组建成电脑部后，开业４个月就超额两倍多完成税利任务。,"['m', 'q', 'n', 'n', 'd', 'v', 'v', 'n', 'n', 'f', 'w', 'v', 'm', 'q', 'n', 'd', 'v', 'm', 'q', 'm', 'v', 'n', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['９', '名', '大学生', '营业员', '新', '组建', '成', '电脑', '部', '后', '，', '开业', '４', '个', '月', '就', '超额', '两', '倍', '多', '完成', '税利', '任务', '。']"
news_10_v.4.txt_0074,公司饶总经理兴奋地说：＂目前商场开业仅４个月，销售额就近３０００万元，这之中，大学生营业员功不可没。＂,"['n', 'nr', 'n', 'a', 'u', 'v', 'w', 'w', 't', 'n', 'v', 'd', 'm', 'q', 'n', 'w', 'n', 'd', 'v', 'm', 'q', 'w', 'r', 'f', 'w', 'n', 'n', 'i', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",News,"['公司', '饶', '总经理', '兴奋', '地', '说', '：', '＂', '目前', '商场', '开业', '仅', '４', '个', '月', '，', '销售额', '就', '近', '３０００万', '元', '，', '这', '之中', '，', '大学生', '营业员', '功不可没', '。', '＂']"
news_10_v.4.txt_0075,对于成绩特别突出的大学生营业员，公司理所当然予以重用。,"['p', 'n', 'd', 'a', 'u', 'n', 'n', 'w', 'n', 'i', 'v', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['对于', '成绩', '特别', '突出', '的', '大学生', '营业员', '，', '公司', '理所当然', '予以', '重用', '。']"
news_10_v.4.txt_0076,前年毕业于西安电子科技大学的小龙最近就被升任维修部的经理。,"['t', 'v', 'p', 'ns', 'n', 'n', 'n', 'u', 'nr', 't', 'd', 'p', 'v', 'vn', 'n', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['前年', '毕业', '于', '西安', '电子', '科技', '大学', '的', '小龙', '最近', '就', '被', '升任', '维修', '部', '的', '经理', '。']"
news_10_v.4.txt_0077,大学生站柜台的确非同凡响，但也有人对此看法不同。,"['n', 'v', 'd', 'l', 'w', 'c', 'd', 'v', 'n', 'p', 'r', 'n', 'a', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",News,"['大学生', '站柜台', '的确', '非同凡响', '，', '但', '也', '有', '人', '对', '此', '看法', '不同', '。']"
news_10_v.4.txt_0078,记者在商场访问了不同人士。,"['n', 'p', 'n', 'v', 'u', 'a', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0]",News,"['记者', '在', '商场', '访问', '了', '不同', '人士', '。']"
news_10_v.4.txt_0079,一位正在选购彩电的老干部说：＂大学生懂行，我信得过。＂,"['m', 'q', 'u', 'v', 'n', 'u', 'n', 'v', 'w', 'w', 'n', 'a', 'w', 'r', 'v', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['一', '位', '正在', '选购', '彩电', '的', '老干部', '说', '：', '＂', '大学生', '懂行', '，', '我', '信得过', '。', '＂']"
news_10_v.4.txt_0080,一位中年妇女叹气道：＂大材小用，真系可惜！＂,"['m', 'q', 't', 'n', 'v', 'v', 'w', 'w', 'i', 'w', 'd', 'v', 'a', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['一', '位', '中年', '妇女', '叹气', '道', '：', '＂', '大材小用', '，', '真', '系', '可惜', '！', '＂']"
news_10_v.4.txt_0081,旁边一位小伙子反唇相讥：＂你以为这是卖鞋卖袜呀，这是卖高科技产品。＂,"['f', 'm', 'q', 'n', 'i', 'w', 'w', 'r', 'v', 'r', 'v', 'v', 'n', 'v', 'ng', 'y', 'w', 'r', 'v', 'v', 'a', 'n', 'n', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",News,"['旁边', '一', '位', '小伙子', '反唇相讥', '：', '＂', '你', '以为', '这', '是', '卖', '鞋', '卖', '袜', '呀', '，', '这', '是', '卖', '高', '科技', '产品', '。', '＂']"
news_10_v.4.txt_0082,大学生营业员本身的看法则显得潇洒多了。,"['n', 'n', 'r', 'u', 'n', 'd', 'v', 'a', 'a', 'y', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['大学生', '营业员', '本身', '的', '看法', '则', '显得', '潇洒', '多', '了', '。']"
news_10_v.4.txt_0083,他们自信地告诉记者：＂其实国外早就有销售工程师，都是大学生、研究生毕业，而且也是从站柜台干起，这是发展方向，我们作为广西首批大学生营业员，就是要在商品流通的领域中跟上这一时代潮流。＂,"['r', 'a', 'u', 'v', 'n', 'w', 'w', 'd', 's', 'd', 'v', 'vn', 'n', 'w', 'd', 'v', 'n', 'w', 'n', 'v', 'w', 'c', 'd', 'v', 'p', 'v', 'v', 'f', 'w', 'r', 'v', 'vn', 'n', 'w', 'r', 'p', 'ns', 'n', 'n', 'n', 'w', 'd', 'v', 'p', 'l', 'u', 'n', 'f', 'v', 'r', 'm', 'n', 'n', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0]",News,"['他们', '自信', '地', '告诉', '记者', '：', '＂', '其实', '国外', '早就', '有', '销售', '工程师', '，', '都', '是', '大学生', '、', '研究生', '毕业', '，', '而且', '也', '是', '从', '站柜台', '干', '起', '，', '这', '是', '发展', '方向', '，', '我们', '作为', '广西', '首批', '大学生', '营业员', '，', '就是', '要', '在', '商品流通', '的', '领域', '中', '跟上', '这', '一', '时代', '潮流', '。', '＂']"
news_10_v.4.txt_0084,亲爱的读者，你又以为如何呢？,"['a', 'u', 'n', 'w', 'r', 'd', 'v', 'r', 'y', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['亲爱', '的', '读者', '，', '你', '又', '以为', '如何', '呢', '？']"
news_11_v.4.txt_0003,１０月１４日清早，笔者在沈阳郊区一个卸垃圾点，看见三四十名捡破烂儿的男女把一台卸垃圾汽车围个水泄不通，车上车下都是人，司机连鸣喇叭带吆喝才勉强把车开走。,"['t', 't', 't', 'w', 'n', 'p', 'ns', 's', 'm', 'v', 'n', 'n', 'w', 'v', 'm', 'q', 'v', 'k', 'u', 'n', 'p', 'm', 'q', 'v', 'n', 'n', 'v', 'q', 'i', 'w', 's', 'n', 'f', 'd', 'v', 'n', 'w', 'n', 'd', 'vg', 'n', 'v', 'v', 'd', 'ad', 'p', 'n', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",News,"['１０月', '１４日', '清早', '，', '笔者', '在', '沈阳', '郊区', '一个', '卸', '垃圾', '点', '，', '看见', '三四十', '名', '捡破烂', '儿', '的', '男女', '把', '一', '台', '卸', '垃圾', '汽车', '围', '个', '水泄不通', '，', '车上', '车', '下', '都', '是', '人', '，', '司机', '连', '鸣', '喇叭', '带', '吆喝', '才', '勉强', '把', '车', '开走', '。']"
news_11_v.4.txt_0004,在新到的一辆运垃圾车上，几十人用四齿刨钩飞速地扒着垃圾，向麻袋、编织袋或筐里装一块块叮叮当当的东西。,"['p', 'ad', 'v', 'u', 'm', 'q', 'v', 'n', 'n', 'f', 'w', 'm', 'n', 'p', 'm', 'n', 'vn', 'n', 'd', 'u', 'v', 'u', 'n', 'w', 'p', 'n', 'w', 'n', 'c', 'n', 'f', 'v', 'm', 'q', 'v', 'v', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['在', '新', '到', '的', '一', '辆', '运', '垃圾', '车', '上', '，', '几十', '人', '用', '四', '齿', '刨', '钩', '飞速', '地', '扒', '着', '垃圾', '，', '向', '麻袋', '、', '编织袋', '或', '筐', '里', '装', '一', '块块', '叮叮', '当当', '的', '东西', '。']"
news_11_v.4.txt_0005,笔者问一位被挤下阵来的中年妇女抢什么？,"['n', 'v', 'm', 'q', 'p', 'v', 'v', 'ng', 'v', 'u', 't', 'n', 'v', 'r', 'ew']","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",News,"['笔者', '问', '一', '位', '被', '挤', '下', '阵', '来', '的', '中年', '妇女', '抢', '什么', '？']"
news_11_v.4.txt_0006,她说：＂破铜烂铁呗，只要能卖钱的都要。＂,"['r', 'v', 'w', 'w', 'n', 'y', 'w', 'c', 'v', 'v', 'n', 'u', 'd', 'v', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['她', '说', '：', '＂', '破铜烂铁', '呗', '，', '只要', '能', '卖', '钱', '的', '都', '要', '。', '＂']"
news_11_v.4.txt_0007,两位被挤下阵来的５０岁左右的男人发牢骚说：＂像我们这样不认识人的每天就对付个工钱。,"['m', 'q', 'p', 'v', 'v', 'ng', 'v', 'u', 'm', 'q', 'n', 'u', 'n', 'v', 'v', 'w', 'w', 'v', 'r', 'r', 'd', 'v', 'n', 'u', 'r', 'd', 'v', 'q', 'n', 'ew']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['两', '位', '被', '挤', '下', '阵', '来', '的', '５０', '岁', '左右', '的', '男人', '发牢骚', '说', '：', '＂', '像', '我们', '这样', '不', '认识', '人', '的', '每天', '就', '对付', '个', '工钱', '。']"
news_11_v.4.txt_0008,你看那，给个局长都不干。＂,"['r', 'v', 'r', 'w', 'v', 'q', 'n', 'd', 'd', 'v', 'ew', 'w']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['你', '看', '那', '，', '给', '个', '局长', '都', '不', '干', '。', '＂']"
news_11_v.4.txt_0009,我朝他们手指的方向望去，见不足３０米远的地方只有一人蹲在那里仔细地翻动着一车刚卸下的垃圾。,"['r', 'p', 'r', 'n', 'v', 'u', 'n', 'v', 'w', 'v', 'v', 'm', 'q', 'a', 'u', 'n', 'v', 'm', 'n', 'v', 'p', 'r', 'a', 'u', 'v', 'u', 'm', 'q', 'd', 'v', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['我', '朝', '他们', '手', '指', '的', '方向', '望去', '，', '见', '不足', '３０', '米', '远', '的', '地方', '只有', '一', '人', '蹲', '在', '那里', '仔细', '地', '翻动', '着', '一', '车', '刚', '卸下', '的', '垃圾', '。']"
news_11_v.4.txt_0010,我走到近前，见是一位工人模样的中年妇女。,"['r', 'v', 'v', 'a', 'f', 'w', 'v', 'v', 'm', 'q', 'n', 'n', 'u', 't', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['我', '走', '到', '近', '前', '，', '见', '是', '一', '位', '工人', '模样', '的', '中年', '妇女', '。']"
news_11_v.4.txt_0011,还没等我开口，她便说：＂这车垃圾是我托人花１５元钱向司机买下的。,"['d', 'v', 'v', 'r', 'v', 'w', 'r', 'd', 'v', 'w', 'w', 'r', 'n', 'n', 'v', 'r', 'v', 'v', 'm', 'q', 'n', 'p', 'n', 'v', 'v', 'u', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",News,"['还', '没', '等', '我', '开口', '，', '她', '便', '说', '：', '＂', '这', '车', '垃圾', '是', '我', '托人', '花', '１５', '元', '钱', '向', '司机', '买', '下', '的', '。']"
news_11_v.4.txt_0012,你到别处去拣吧。＂,"['r', 'v', 'r', 'v', 'v', 'y', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0]",News,"['你', '到', '别处', '去', '拣', '吧', '。', '＂']"
news_11_v.4.txt_0013,当她见我不是来捡破烂的，便没有戒备了。,"['p', 'r', 'v', 'r', 'd', 'v', 'v', 'v', 'u', 'w', 'd', 'd', 'v', 'y', 'ew']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['当', '她', '见', '我', '不', '是', '来', '捡破烂', '的', '，', '便', '没有', '戒备', '了', '。']"
news_11_v.4.txt_0014,我问她花１５元钱买这车垃圾合算吗，她说：＂还可以，但油水不大，剩个１０元８元的总比呆着强。,"['r', 'v', 'r', 'v', 'm', 'q', 'n', 'v', 'r', 'n', 'n', 'a', 'y', 'w', 'r', 'v', 'w', 'w', 'd', 'a', 'w', 'c', 'n', 'd', 'a', 'w', 'v', 'q', 'm', 'q', 'm', 'q', 'u', 'd', 'p', 'v', 'u', 'a', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",News,"['我', '问', '她', '花', '１５', '元', '钱', '买', '这', '车', '垃圾', '合算', '吗', '，', '她', '说', '：', '＂', '还', '可以', '，', '但', '油水', '不', '大', '，', '剩', '个', '１０', '元', '８', '元', '的', '总', '比', '呆', '着', '强', '。']"
news_11_v.4.txt_0015,最近往这卸的垃圾都不好，有几个厂子的垃圾好，可咱们也抢不上，早被熟人给买走了＂。,"['t', 'p', 'r', 'v', 'u', 'n', 'd', 'a', 'w', 'v', 'm', 'q', 'n', 'u', 'n', 'a', 'w', 'v', 'r', 'd', 'v', 'd', 'v', 'w', 'a', 'p', 'n', 'u', 'v', 'v', 'y', 'w', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['最近', '往', '这', '卸', '的', '垃圾', '都', '不好', '，', '有', '几', '个', '厂子', '的', '垃圾', '好', '，', '可', '咱们', '也', '抢', '不', '上', '，', '早', '被', '熟人', '给', '买', '走', '了', '＂', '。']"
